x y
8.958797346140274 7.769656367599964e-05
256.874353036275 0.0003675782959908247
610.3675728937825 0.0006715909019112587
1407.48094047024 0.0012768781464546919
3180.5484910038895 0.0024798796232789757
7082.965650802562 0.004946581386029721
15598.971178262998 0.010199634274467826
26545.468141819085 0.018174199992790817
90472.03609124602 0.057587436866015196
303879.02179298375 0.1734704033471644
1008975.2318815308 0.5252982435747982
