x y
8.958797346140274 0.00013184479437768458
256.874353036275 0.0010358200408518315
610.3675728937825 0.0020272216573357584
1407.48094047024 0.004006018061190843
3180.5484910038895 0.00802402057684958
7082.965650802562 0.016053833216428757
15598.971178262998 0.03333091326057911
26545.468141819085 0.054652748089283706
90472.03609124602 0.17255830485373735
303879.02179298375 0.5188007669523358
1008975.2318815308 1.5515485181473196
