x y
8.958797346140274 1.3113850727677304e-05
11.675460894331879 0.0002546428982168436
14.55609079175885 0.0006722376868128774
20.723265836946414 0.0004862374812364574
23.978952727983707 0.00017615510150790212
256.874353036275 0.0007435734197497369
610.3675728937825 0.0011512949690222745
1407.48094047024 0.00107476464472711
3180.5484910038895 0.0010576574411243194
7082.965650802562 0.0011268507875502112
15598.971178262998 0.0012481251358985902
303879.02179298375 0.0006565534509718196
1008975.2318815308 0.006785632483661264
