x y
0.0 0.04051721503492445
1.0 0.03483191190753132
2.0 0.04203675698954612
3.0 0.015398582094348967
4.0 0.017998158000409603
5.0 0.03705499600619078
6.0 0.021661782986484468
7.0 0.03713334898930043
8.0 0.03695870004594326
9.0 0.01557800592854619
10.0 0.03923311398830265
11.0 0.01649668999016285
12.0 0.1502356849377975
98.0 0.5223838179372251
14.0 0.04055328597314656
15.0 0.04624360799789429
16.0 0.13223654602188617
17.0 0.03695389104541391
18.0 0.014713759068399668
19.0 0.14554094697814435
20.0 0.03926931496243924
21.0 0.36743866303004324
22.0 0.016113597084768116
23.0 0.1511825550114736
24.0 0.1316294950665906
25.0 0.13643125107046217
26.0 0.1483738130191341
27.0 0.03605737199541181
28.0 0.16056037903763354
29.0 0.01452596893068403
30.0 0.036388343083672225
31.0 0.03636980603914708
32.0 0.3247019109549001
33.0 0.0411888969829306
34.0 0.32683820300735533
35.0 0.024563678074628115
36.0 0.023098623030819
37.0 0.013320234953425825
38.0 0.01429237297270447
39.0 0.0376319739734754
40.0 0.1409777490189299
41.0 0.014567100908607244
42.0 0.03753276402130723
43.0 0.03830203600227833
44.0 0.03876898798625916
45.0 0.03454444603994489
46.0 0.015426918980665505
47.0 0.04788844403810799
48.0 0.038808443932794034
49.0 0.02080987102817744
50.0 0.034610121976584196
51.0 0.014724685926921666
52.0 0.04134118894580752
53.0 0.023796841967850924
54.0 0.03102048404980451
55.0 0.02170496596954763
56.0 0.014210564084351063
57.0 0.02587941801175475
58.0 0.15067118604201823
59.0 0.03587722894735634
60.0 0.02923383889719844
61.0 0.13913054997101426
62.0 0.04142441600561142
63.0 0.02396570099517703
64.0 0.013531745062209666
65.0 0.3258629119955003
66.0 0.014090016018599272
67.0 0.014545287005603313
68.0 0.023000836954452097
69.0 0.04622580704744905
70.0 0.12068465410266072
71.0 0.014719779952429235
72.0 0.03899762500077486
73.0 0.053976848954334855
74.0 0.15382629993837327
75.0 0.04469216999132186
76.0 0.30147337494418025
77.0 0.3232347809243947
78.0 0.015689472085796297
79.0 0.019223312032409012
80.0 0.014719137107022107
81.0 0.03708986798301339
82.0 0.04559731495101005
83.0 0.03809051401913166
84.0 0.014570924919098616
85.0 0.3001503269188106
86.0 0.04294097295496613
87.0 0.03812780207954347
88.0 0.020837742020376027
89.0 0.022295758011750877
90.0 0.04075320006813854
91.0 0.014060507994145155
92.0 0.021421936922706664
93.0 0.036758839967660606
94.0 0.016036489978432655
95.0 0.030986564001068473
96.0 0.0283453690353781
97.0 0.051389090018346906
13.0 0.027992667048238218
99.0 0.025416905991733074
