x y
0.0 0.027453601942397654
1.0 0.06746438704431057
2.0 0.030066934996284544
3.0 0.02898389706388116
4.0 0.11748848296701908
5.0 0.02874377090483904
6.0 0.029019742039963603
7.0 0.13484568102285266
8.0 0.14786862395703793
9.0 0.16969684895593673
10.0 0.19396755704656243
11.0 0.03251779195852578
12.0 0.20757189497817308
98.0 0.028388912905938923
14.0 0.029658530955202878
15.0 0.02799378603231162
16.0 0.027857857989147305
17.0 0.026924098026938736
18.0 0.027630034019239247
19.0 0.030709462007507682
20.0 0.02962635492440313
21.0 0.030216327984817326
22.0 0.37718063895590603
23.0 0.02769931103102863
24.0 0.029314842075109482
25.0 0.03097608604002744
26.0 0.4312230960931629
27.0 0.02876197302248329
28.0 0.03038598201237619
29.0 0.030917620984837413
30.0 0.027971506933681667
31.0 0.03054693096783012
32.0 0.0285709029994905
33.0 0.028404869022779167
34.0 0.5546017580199987
35.0 0.029647098970599473
36.0 0.03076104901265353
37.0 0.029533708933740854
38.0 0.6501682659145445
39.0 0.02960683300625533
40.0 0.6375448630424216
41.0 0.027258859016001225
42.0 0.6390169489895925
43.0 0.02960384706966579
44.0 0.6809790470870212
45.0 0.026078112074173987
46.0 0.02913810301106423
47.0 0.029771320056170225
48.0 0.027068805997259915
49.0 0.027803148957900703
50.0 0.027755936956964433
51.0 0.026185617898590863
52.0 0.028479935019277036
53.0 0.02727407601196319
54.0 0.03190237795934081
55.0 0.02893877204041928
56.0 0.026448608958162367
57.0 0.029937651939690113
58.0 0.028440463938750327
59.0 0.02813171606976539
60.0 0.033020789036527276
61.0 0.028385876095853746
62.0 0.0275678220205009
63.0 0.030220034066587687
64.0 0.026578608085401356
65.0 0.02818073402158916
66.0 0.028075806912966073
67.0 0.026851403061300516
68.0 0.028018239070661366
69.0 0.029603731003589928
70.0 0.029428123030811548
71.0 0.0274793739663437
72.0 0.031587510951794684
73.0 0.028308275970630348
74.0 0.027369408984668553
75.0 0.031064099981449544
76.0 0.02820714795961976
77.0 0.0286627629538998
78.0 0.027132067014463246
79.0 0.030010480084456503
80.0 0.02758694998919964
81.0 0.027131456998176873
82.0 0.029777576099149883
83.0 0.029336561914533377
84.0 0.02726103796157986
85.0 0.027559541980735958
86.0 0.03265837510116398
87.0 0.030336220050230622
88.0 0.027353997924365103
89.0 0.028042173013091087
90.0 0.030197608983144164
91.0 0.0301658600801602
92.0 0.028050501947291195
93.0 0.02787157299462706
94.0 0.03235989902168512
95.0 0.02887238305993378
96.0 0.028313374961726367
97.0 0.02754489006474614
13.0 1.4112005799543113
99.0 0.03082866407930851
