x y
0.0 0.08685474598314613
1.0 0.09813557402230799
2.0 0.1166330260457471
3.0 0.13630338106304407
4.0 0.14995462400838733
5.0 0.1558379039634019
6.0 0.1766398580512032
7.0 0.16689341806340963
8.0 0.07939275493845344
9.0 0.08421386301051825
10.0 0.08503832796122879
11.0 0.26293528208043426
12.0 0.08239842893090099
13.0 0.27011034300085157
14.0 0.08573994797188789
15.0 0.28553905594162643
16.0 0.3209112489130348
17.0 0.3393527010921389
18.0 0.3580259500304237
19.0 0.3764672219986096
20.0 0.394955451018177
21.0 0.3958396869711578
22.0 0.07679472607560456
23.0 0.07660257397219539
24.0 0.0793866089079529
25.0 0.4672052840469405
26.0 0.07798980502411723
27.0 0.07768344809301198
28.0 0.08399208297487348
29.0 0.5214141570031643
30.0 0.07785952789708972
31.0 0.08608784002717584
32.0 0.07702634402085096
33.0 0.08028294797986746
34.0 0.0768418749794364
35.0 0.07810954900924116
36.0 0.6402996900724247
37.0 0.07585686596576124
38.0 0.0766393969533965
39.0 0.07749674702063203
40.0 0.07673636393155903
41.0 0.07650967792142183
42.0 0.07553459901828319
43.0 0.07586431095842272
44.0 0.07648356608115137
45.0 0.07427547301631421
46.0 0.0753526819171384
47.0 0.07965235400479287
48.0 0.07682034000754356
49.0 0.8070467170327902
50.0 0.07521038793493062
51.0 0.07525403506588191
52.0 0.08563792204950005
53.0 0.07738567795604467
54.0 0.8883296239655465
55.0 0.07841490092687309
56.0 0.07476407894864678
57.0 0.9487016439670697
58.0 0.07574068801477551
59.0 0.07656655099708587
60.0 0.09572189499158412
61.0 0.08023113198578358
62.0 0.07482752297073603
63.0 0.08685749501455575
64.0 0.07895792799536139
65.0 0.0758740350138396
66.0 0.08634094800800085
67.0 0.07451414200477302
68.0 0.07713446498382837
69.0 0.08818577800411731
70.0 0.08025248104240745
71.0 0.0764320669695735
72.0 0.08560886199120432
73.0 0.07822396594565362
74.0 0.07503550592809916
75.0 1.100393063039519
76.0 0.0804279790027067
77.0 0.07778305804822594
78.0 0.07583065598737448
79.0 0.08560333598870784
80.0 0.07639971899334341
81.0 0.07650654704775661
82.0 1.2189013420138508
83.0 0.08218862290959805
84.0 0.07454607507679611
85.0 0.07751935801934451
86.0 1.2670719639863819
87.0 0.07796433405019343
88.0 0.07692509901244193
89.0 0.07620948692783713
90.0 1.3520037380512804
91.0 0.07956227997783571
92.0 0.07650690304581076
93.0 0.07613162999041378
94.0 1.4314922670600936
95.0 0.07749350101221353
96.0 0.07618115504737943
97.0 0.07720730302389711
98.0 0.07687710295431316
99.0 0.08417030691634864
