x y
0.0 0.025769654661417007
1.0 0.008549196645617485
2.0 0.009029461070895195
3.0 0.06945251114666462
4.0 0.01398082822561264
5.0 0.013525022193789482
6.0 0.008321844041347504
7.0 0.008319469168782234
8.0 0.03175061568617821
9.0 0.05242053046822548
10.0 0.0744110718369484
11.0 0.016185594722628593
12.0 0.0389200821518898
13.0 0.024083968251943588
14.0 0.023130783811211586
15.0 0.013429747894406319
16.0 0.008389977738261223
17.0 0.08668663166463375
18.0 0.009071346372365952
19.0 0.015557138249278069
20.0 0.014671368524432182
21.0 0.010147728025913239
22.0 0.018678788095712662
23.0 0.022823985666036606
24.0 0.01783893257379532
25.0 0.016056645661592484
26.0 0.00834253802895546
27.0 0.008847422897815704
28.0 0.023696541786193848
29.0 0.014967091381549835
30.0 0.02495093084871769
31.0 0.008975138887763023
32.0 0.04704035818576813
33.0 0.010816218331456184
34.0 0.008516708388924599
35.0 0.03025761991739273
36.0 0.017562655732035637
37.0 0.008890876546502113
38.0 0.11613782681524754
39.0 0.009256791323423386
40.0 0.013813469558954239
41.0 0.010389117524027824
42.0 0.0672538559883833
43.0 0.012521656230092049
44.0 0.009218581020832062
45.0 0.01014639064669609
46.0 0.07657388970255852
47.0 0.021876994520425797
48.0 0.009127436205744743
49.0 0.009552689269185066
50.0 0.06819614768028259
51.0 0.011946508660912514
52.0 0.03140701353549957
53.0 0.02568109519779682
54.0 0.008401017636060715
55.0 0.01488434337079525
56.0 0.00816735066473484
57.0 0.00900471955537796
58.0 0.014671118929982185
59.0 0.008207349106669426
60.0 0.07451258040964603
61.0 0.01638806238770485
62.0 0.014957722276449203
63.0 0.02357211709022522
64.0 0.014710767194628716
65.0 0.049091970548033714
66.0 0.03921514376997948
67.0 0.023635035380721092
68.0 0.11639556102454662
69.0 0.011697033420205116
70.0 0.02210535667836666
71.0 0.013939084485173225
72.0 0.10069742426276207
73.0 0.02316311001777649
74.0 0.01754007488489151
75.0 0.01241077296435833
76.0 0.146208718419075
77.0 0.008719196543097496
78.0 0.013534311205148697
79.0 0.012564398348331451
80.0 0.008242819458246231
81.0 0.009537644684314728
82.0 0.030509132891893387
83.0 0.140468031167984
84.0 0.03560871258378029
85.0 0.05811828747391701
86.0 0.02644846960902214
87.0 0.028248539194464684
88.0 0.018386775627732277
89.0 0.010275674983859062
90.0 0.011698944494128227
91.0 0.09980810433626175
92.0 0.015804052352905273
93.0 0.024077823385596275
94.0 0.14039910025894642
95.0 0.0160217322409153
96.0 0.10429971478879452
97.0 0.014632700011134148
98.0 0.009384214878082275
99.0 0.02532443404197693
