x y
0.0 0.06136862002313137
1.0 0.05966442450881004
2.0 0.054493533447384834
3.0 0.05413155443966389
4.0 0.05339040793478489
5.0 0.03663301281630993
6.0 0.03759915381669998
7.0 0.03708348795771599
8.0 0.03716547228395939
9.0 0.0605708584189415
10.0 0.038960330188274384
11.0 0.036827998235821724
12.0 0.07191329449415207
13.0 0.07814992591738701
14.0 0.03771154396235943
15.0 0.037176383659243584
16.0 0.03683176264166832
17.0 0.03637287579476833
18.0 0.03608495742082596
19.0 0.03750753216445446
20.0 0.1198552567511797
21.0 0.036830538883805275
22.0 0.036375971511006355
23.0 0.03741998411715031
24.0 0.037475213408470154
25.0 0.03635180741548538
26.0 0.035987939685583115
27.0 0.15161936357617378
28.0 0.03640132211148739
29.0 0.036315424367785454
30.0 0.035782163962721825
31.0 0.03665764629840851
32.0 0.03551768697798252
33.0 0.03633273206651211
34.0 0.03691179119050503
35.0 0.03629123978316784
36.0 0.03614226542413235
37.0 0.0366236325353384
38.0 0.03619108349084854
39.0 0.036662060767412186
40.0 0.03621699847280979
41.0 0.03658161871135235
42.0 0.03677811101078987
43.0 0.21847476810216904
44.0 0.03573654964566231
45.0 0.036093635484576225
46.0 0.036497799679636955
47.0 0.035532061010599136
48.0 0.03658110834658146
49.0 0.03611358813941479
50.0 0.03609318658709526
51.0 0.24637886136770248
52.0 0.03624696470797062
53.0 0.03594711236655712
54.0 0.2664307616651058
55.0 0.036463914439082146
56.0 0.035890357568860054
57.0 0.03618045710027218
58.0 0.036614514887332916
59.0 0.03753911517560482
60.0 0.036106960847973824
61.0 0.036875221878290176
62.0 0.03691462241113186
63.0 0.03583312779664993
64.0 0.3126272577792406
65.0 0.03633316233754158
66.0 0.03602854907512665
67.0 0.03611820377409458
68.0 0.03677299991250038
69.0 0.03622308745980263
70.0 0.03562242351472378
71.0 0.03641738183796406
72.0 0.03768779709935188
73.0 0.03609481081366539
74.0 0.035501040518283844
75.0 0.035691600292921066
76.0 0.03754366561770439
77.0 0.03701928071677685
78.0 0.03690454363822937
79.0 0.03633289411664009
80.0 0.3878651037812233
81.0 0.03771929256618023
82.0 0.036960579454898834
83.0 0.03611323796212673
84.0 0.03661384806036949
85.0 0.039918726310133934
86.0 0.03802655450999737
87.0 0.03590770810842514
88.0 0.03606690838932991
89.0 0.035980841144919395
90.0 0.037363333627581596
91.0 0.037241335958242416
92.0 0.03537585027515888
93.0 0.03600926324725151
94.0 0.03630407713353634
95.0 0.03761815465986729
96.0 0.03697381727397442
97.0 0.03586200624704361
98.0 0.03572254441678524
99.0 0.035541027784347534
